Course/exam,TermCD,SchoolYear,CourseSchoolDBN,Table,CourseTitle,Mark,Mark,NumericEquivalent,Credits,CreditEarned,CreditEarned,Term Average Display,Credits Total,Credit Earned Total,Credits Average,StudentID,Credits Total,Credit Earned Total,Cumulative Term Average1,Credits Average
Course,1,2018,30Q258,AUS21,Digital Art 1 of 2,85, ,85,0.5,35.5,0.5,,,,,,,,,
Course,1,2018,30Q258,EES85,ENGLISH 11 1 OF 2,83, ,83,1,35.5,1,,,,,,,,,
Course,1,2018,30Q258,HGS41,GLOBAL STUDIES 9 1 O,88, ,88,1,35.5,1,,,,,,,,,
Course,1,2018,30Q258,HGS42,GLOBAL STUDIES 9 2 O,88, ,88,1,35.5,1,,,,,,,,,
Course,1,2018,30Q258,MGS21,GEOMETRY 1 OF 2,92, ,92,1,35.5,1,,,,,,,,,
Course,1,2018,30Q258,PPS83,PHYS ED,88, ,88,0.5,35.5,0.5,,,,,,,,,
Course,1,2018,30Q258,RVS21T,Engineering in the W,84, ,84,1,35.5,1,,,,,,,,,
Course,1,2018,30Q258,SES21,EARTH SCIENCE 1 OF 2,92, ,92,1,35.5,1,,,,,,,,,
Course,1,2018,30Q258,SES21QL,EARTH SCIENCE LAB 1 ,P,*,,0,35.5,0,87.64285714,7,7,7,,,,,
Course,2,2017,30Q258,EES83,ENGLISH 10 1 OF 2,88, ,88,1,35.5,1,,,,,,,,,
Course,2,2017,30Q258,EES84,ENGLISH 10 2 OF 2,88, ,88,1,35.5,1,,,,,,,,,
Course,2,2017,30Q258,MES43,CC ALGEBRA 3 OF 4,96, ,96,1,35.5,1,,,,,,,,,
Course,2,2017,30Q258,MES44,CC ALGEBRA 4 OF 4,96, ,96,1,35.5,1,,,,,,,,,
Course,2,2017,30Q258,PHS22,HEALTH 2 of 2,91, ,91,0.5,35.5,0.5,,,,,,,,,
Course,2,2017,30Q258,PPS82,PHYS ED,90, ,90,0.5,35.5,0.5,,,,,,,,,
Course,2,2017,30Q258,SLS22,LIVING ENV 2 OF 2,97, ,97,1,35.5,1,,,,,,,,,
Course,2,2017,30Q258,SLS22QL,LIVING ENV LAB 2 OF ,100, ,100,0,35.5,0,,,,,,,,,
Course,2,2017,30Q258,SQS22T,ENGINEERING FOUNDATI,90, ,90,1,35.5,1,92.21428571,7,7,7,,,,,
Course,1,2017,30Q258,EES81,ENGLISH 9 1 OF 2,86, ,86,1,35.5,1,,,,,,,,,
Course,1,2017,30Q258,EES82,ENGLISH 9 2 OF 2,86, ,86,1,35.5,1,,,,,,,,,
Course,1,2017,30Q258,MES41,CC ALGEBRA 1 OF 4,94, ,94,1,35.5,1,,,,,,,,,
Course,1,2017,30Q258,MES42,CC ALGEBRA 2 OF 4,94, ,94,1,35.5,1,,,,,,,,,
Course,1,2017,30Q258,PHS21,HEALTH 1 of 2,90, ,90,0.5,35.5,0.5,,,,,,,,,
Course,1,2017,30Q258,PPS81,PHYS ED,91, ,91,0.5,35.5,0.5,,,,,,,,,
Course,1,2017,30Q258,SLS21,LIVING ENV 1 OF 2,98, ,98,1,35.5,1,,,,,,,,,
Course,1,2017,30Q258,SLS21QL,LIVING ENV 1 LAB 1 O,100, ,100,0,35.5,0,,,,,,,,,
Course,1,2017,30Q258,SQS21T,ENGINEERING FOUNDATI,85, ,85,1,35.5,1,90.5,7,7,7,,,,,
Exam  ,2,2018,30Q258,EXRCE ,CC ELA REG JUN,85,*,85,0,35.5,0,,,,,,,,,
Exam  ,2,2018,30Q258,HXRCE ,GLOBAL II REG JUN,88,*,88,0,35.5,0,,,,,,,,,
Exam  ,2,2018,30Q258,MXRKE ,CC GEOMETRY REG JUN,81,*,81,0,35.5,0,,,,,,,,,
Exam  ,2,2018,30Q258,SXRUE ,PHSET ES R JUN,90,*,90,0,35.5,0,,0,0,0,,,,,
Exam  ,2,2017,30Q258,MXRCE ,CC ALGEBRA I REG JUN,84, ,84,0,35.5,0,,,,,,,,,
Exam  ,2,2017,30Q258,SXRKE ,LIVENVIR R JUNE,79, ,79,0,35.5,0,,0,0,0,215884347,35.5,35.5,90.60985915,35.5
Course,1,2019,30Q258,ANS21,STUDIO ART I 1 of 2,70, ,70,1,0,1,,,,,,,,,
Course,1,2019,30Q258,EES87X,AP English Language ,80, ,80,1,0,1,,,,,,,,,
Course,1,2019,30Q258,FSS61,SPANISH I  1 OF 2,81, ,81,1,0,1,,,,,,,,,
Course,1,2019,30Q258,HUS21X,AP US History,85, ,85,1,0,1,,,,,,,,,
Course,1,2019,30Q258,MPS21,Pre-Calculus,84, ,84,1,0,1,,,,,,,,,
Course,1,2019,30Q258,PPS85,PHYS ED,89, ,89,0.5,0,0.5,,,,,,,,,
Course,1,2019,30Q258,RQS41T,Technology & Sustain,89, ,89,0.5,0,0.5,,,,,,,,,
Course,1,2019,30Q258,SCS21,CHEMISTRY 1 OF 2,94, ,94,1,0,1,,,,,,,,,
Course,1,2019,30Q258,SCS21QL,CHEMISTRY LAB 1 OF 2,P,*,,0,0,0,83.28571429,7,7,7,,,,,
Course,2,2018,30Q258,AUS22,Digital Art 2 of 2,82, ,82,0.5,0,0.5,,,,,,,,,
Course,2,2018,30Q258,EES86,ENGLISH 11 2 OF 2,78, ,78,1,0,1,,,,,,,,,
Course,2,2018,30Q258,HGS43,GLOBAL STUDIES 10 1 ,88, ,88,1,0,1,,,,,,,,,
Course,2,2018,30Q258,HGS44,GLOBAL STUDIES 10 2 ,88, ,88,1,0,1,,,,,,,,,
Course,2,2018,30Q258,MRS22,ALGEBRA 2 / TRIG 2 O,69, ,69,1,0,1,,,,,,,,,
Course,2,2018,30Q258,PPS84,PHYS ED,90, ,90,0.5,0,0.5,,,,,,,,,
Course,2,2018,30Q258,SES22,EARTH SCIENCE 2 OF 2,72, ,72,1,0,1,,,,,,,,,
Course,2,2018,30Q258,SES22QL,EARTH SCIENCE LAB 2 ,P,*,,0,0,0,,,,,,,,,
Course,2,2018,30Q258,SQS22T,ENGINEERING FOUNDATI,88, ,88,1,0,1,81.28571429,7,7,7,,,,,
Course,1,2018,30Q258,AUS21,Digital Art 1 of 2,77, ,77,0.5,0,0.5,,,,,,,,,
Course,1,2018,30Q258,EES85,ENGLISH 11 1 OF 2,73, ,73,1,0,1,,,,,,,,,
Course,1,2018,30Q258,HGS41,GLOBAL STUDIES 9 1 O,85, ,85,1,0,1,,,,,,,,,
Course,1,2018,30Q258,HGS42,GLOBAL STUDIES 9 2 O,85, ,85,1,0,1,,,,,,,,,
Course,1,2018,30Q258,MRS21,ALGEBRA 2 / TRIG 1 O,77, ,77,1,0,1,,,,,,,,,
Course,1,2018,30Q258,PPS83,PHYS ED,93, ,93,0.5,0,0.5,,,,,,,,,
Course,1,2018,30Q258,SES21,EARTH SCIENCE 1 OF 2,79, ,79,1,0,1,,,,,,,,,
Course,1,2018,30Q258,SES21QL,EARTH SCIENCE LAB 1 ,P,*,,0,0,0,,,,,,,,,
Course,1,2018,30Q258,SQS21T,ENGINEERING FOUNDATI,90, ,90,1,0,1,82,7,7,7,,,,,
Course,2,2017,26Q315,EES82,ENGLISH 9 2 OF 2,90, ,90,1,0,1,,,,,,,,,
Course,2,2017,26Q315,FSS62,SPANISH I  2 OF 2,80, ,80,1,0,1,,,,,,,,,
Course,2,2017,26Q315,GAS22,9th Grade Advisory a,95, ,95,0.5,0,0.5,,,,,,,,,
Course,2,2017,26Q315,HUS22,US HISTORY 2 OF 2,90, ,90,1,0,1,,,,,,,,,
Course,2,2017,26Q315,MGS22,GEOMETRY 2 OF 2,75, ,75,1,0,1,,,,,,,,,
Course,2,2017,26Q315,PPS82,PHYS ED,95,*,95,0.5,0,0.5,,,,,,,,,
Course,2,2017,26Q315,SLS22,LIVING ENV 2 OF 2,90, ,90,1,0,1,,,,,,,,,
Course,2,2017,26Q315,SLS22QL,LIVING ENV LAB 2 OF ,P,*,,0,0,0,,,,,,,,,
Course,2,2017,26Q315,TUS22,VE Technology Applic,90, ,90,1,0,1,86.53846154,7,7,6.5,,,,,
Course,1,2017,26Q315,EES81,ENGLISH 9 1 OF 2,93, ,93,1,0,1,,,,,,,,,
Course,1,2017,26Q315,FSS63,SPANISH 3 OF 6,80, ,80,1,0,1,,,,,,,,,
Course,1,2017,26Q315,GAS21,9th Grade Advisory,P,*,,0,0,0,,,,,,,,,
Course,1,2017,26Q315,HUS21,US HISTORY 1 OF 2,98, ,98,1,0,1,,,,,,,,,
Course,1,2017,26Q315,MGS21,GEOMETRY CC 1 OF 2,80, ,80,1,0,1,,,,,,,,,
Course,1,2017,26Q315,PPS81,PHYS ED,92,*,92,0.5,0,0.5,,,,,,,,,
Course,1,2017,26Q315,SLS21,LIVING ENV 1 OF 2,91, ,91,1,0,1,,,,,,,,,
Course,1,2017,26Q315,SLS21QL,LIVING ENV 1 LAB 1 O,P,*,,0,0,0,,,,,,,,,
Course,1,2017,26Q315,TUS21,VE TECHNOLOGY APPLIC,90, ,90,1,0,1,88.66666667,6.5,6.5,6,,,,,
Course,2,2016,26Q315,MEW11,TRANSFER INT ALGEBRA,CR,*,,2,0,2,,2,2,0,,,,,
Exam  ,2,2018,30Q258,EXRCE ,CC ELA REG JUN,88,*,88,0,0,0,,,,,,,,,
Exam  ,2,2018,30Q258,HXRCE ,GLOBAL II REG JUN,82,*,82,0,0,0,,,,,,,,,
Exam  ,2,2018,30Q258,MXRNE ,CC ALGEBRA II REG JU,57, ,57,0,0,0,,,,,,,,,
Exam  ,2,2018,30Q258,SXRUE ,PHSET ES R JUN,80,*,80,0,0,0,,0,0,0,,,,,
Exam  ,2,2017,26Q315,HXRUE ,USHIST REG JUNE,78,*,78,0,0,0,,,,,,,,,
Exam  ,2,2017,26Q315,MXRKE ,CC GEOMETRY REG JUN,55,*,55,0,0,0,,,,,,,,,
Exam  ,2,2017,26Q315,SXRKE ,LIVENVIR R JUNE,83,*,83,0,0,0,,0,0,0,,,,,
Exam  ,2,2016,84Q341,MXRCE ,CC ALGEBRA I REG JUN,81, ,81,0,0,0,,0,0,0,214451551,36.5,36.5,84.19402985,33.5
Course,2,2018,30Q258,EWS11UA,ENG 101 - Compositio,A-, ,93,1,0,1,,,,,,,,,
Course,2,2018,30Q258,HVS11,PART IN GOVT,82, ,82,1,0,1,,,,,,,,,
Course,2,2018,30Q258,MPS22,Pre-Calculus 2 of 2,65, ,65,1,0,1,,,,,,,,,
Course,2,2018,30Q258,PPS88,PHYS ED,81, ,81,0.5,0,0.5,,,,,,,,,
Course,2,2018,30Q258,RQS44T,CDOS Career Studies ,65, ,65,0.5,0,0.5,,,,,,,,,
Course,2,2018,30Q258,SDS22,Industrial Science 2,55, ,55,1,0,0,,,,,,,,,
Course,2,2018,30Q258,SPS22,PHYSICS  2 OF 2,71, ,71,1,0,1,,,,,,,,,
Course,2,2018,30Q258,SPS22QL,PHYSICS LAB 2 OF 2,P,*,,0,0,0,73.16666667,6,5,6,,,,,
Course,1,2018,30Q258,AJS11,Digital Photography,55, ,55,1,0,0,,,,,,,,,
Course,1,2018,30Q258,HBS11U**,HUP 102 - Critical T,A, ,95,1,0,1,,,,,,,,,
Course,1,2018,30Q258,HES11,ECONOMICS,76, ,76,1,0,1,,,,,,,,,
Course,1,2018,30Q258,MPS21,Pre-Calculus,69, ,69,1,0,1,,,,,,,,,
Course,1,2018,30Q258,PPS87,PHYS ED,65, ,65,0.5,0,0.5,,,,,,,,,
Course,1,2018,30Q258,RQS43T,CDOS Career Studies ,70, ,70,0.5,0,0.5,,,,,,,,,
Course,1,2018,30Q258,SDS21,Industrial Science 1,55, ,55,1,0,0,,,,,,,,,
Course,1,2018,30Q258,SPS21,PHYSICS  1 OF 2,70, ,70,1,0,1,,,,,,,,,
Course,1,2018,30Q258,SPS21QL,PHYSICS  LAB 1 OF 2,P,*,,0,0,0,71,7,5,7,,,,,
Course,2,2017,30Q258,ALS11,Advanced Art Portfol,72, ,72,1,0,1,,,,,,,,,
Course,2,2017,30Q258,EES88,ENGLISH 12 2 OF 2,70, ,70,1,0,1,,,,,,,,,
Course,2,2017,30Q258,FSS62,SPANISH I  2 OF 2,68, ,68,1,0,1,,,,,,,,,
Course,2,2017,30Q258,HUS22,US HISTORY 2 OF 2,80, ,80,1,0,1,,,,,,,,,
Course,2,2017,30Q258,MRS22,CC Algebra II 2 of 2,65, ,65,1,0,1,,,,,,,,,
Course,2,2017,30Q258,PPS86,PHYS ED,91, ,91,0.5,0,0.5,,,,,,,,,
Course,2,2017,30Q258,RQS42T,College and Career F,55, ,55,0.5,0,0,,,,,,,,,
Course,2,2017,30Q258,SES22,EARTH SCIENCE 2 OF 2,67, ,67,1,0,1,,,,,,,,,
Course,2,2017,30Q258,SES22QL,EARTH SCIENCE LAB 2 ,P,*,,0,0,0,70.71428571,7,6.5,7,,,,,
Course,1,2017,30Q258,ANS22,STUDIO ART II,71, ,71,1,0,1,,,,,,,,,
Course,1,2017,30Q258,EES87,ENGLISH 12 1 OF 2,75, ,75,1,0,1,,,,,,,,,
Course,1,2017,30Q258,FSS61,SPANISH I  1 OF 2,70, ,70,1,0,1,,,,,,,,,
Course,1,2017,30Q258,HUS21,US HISTORY 1 OF 2,80, ,80,1,0,1,,,,,,,,,
Course,1,2017,30Q258,MRS21,CC Algebra II 1 of 2,66, ,66,1,0,1,,,,,,,,,
Course,1,2017,30Q258,PPS85,PHYS ED,91, ,91,0.5,0,0.5,,,,,,,,,
Course,1,2017,30Q258,RQS41T,College and Career F,65, ,65,0.5,0,0.5,,,,,,,,,
Course,1,2017,30Q258,SES21,EARTH SCIENCE 1 OF 2,68, ,68,1,0,1,,,,,,,,,
Course,1,2017,30Q258,SES21QL,EARTH SCIENCE LAB 1 ,F, ,55,0,0,0,72.57142857,7,7,7,,,,,
Course,2,2016,30Q258,EES86,ENGLISH 11 2 OF 2,69, ,69,1,0,1,,,,,,,,,
Course,2,2016,30Q258,HGS43,GLOBAL STUDIES 10 1 ,72, ,72,1,0,1,,,,,,,,,
Course,2,2016,30Q258,HGS44,GLOBAL STUDIES 10 2 ,72, ,72,1,0,1,,,,,,,,,
Course,2,2016,30Q258,MGS22,CC Geometry 2 of 2,73, ,73,1,0,1,,,,,,,,,
Course,2,2016,30Q258,PPS84,PHYS ED,83, ,83,0.5,0,0.5,,,,,,,,,
Course,2,2016,30Q258,RZS22T,WORK BASED LEARNING ,74, ,74,1,0,1,,,,,,,,,
Course,2,2016,30Q258,SCS22,CHEMISTRY 2 OF 2,65, ,65,1,0,1,,,,,,,,,
Course,2,2016,30Q258,SCS22QL,CHEMISTRY LAB 2 OF 2,P,*,,0,0,0,71.76923077,6.5,6.5,6.5,,,,,
Course,1,2016,30Q258,EES85,ENGLISH 11 1 OF 2,72, ,72,1,0,1,,,,,,,,,
Course,1,2016,30Q258,HGS41,GLOBAL STUDIES 9 1 O,72, ,72,1,0,1,,,,,,,,,
Course,1,2016,30Q258,HGS42,GLOBAL STUDIES 9 2 O,72, ,72,1,0,1,,,,,,,,,
Course,1,2016,30Q258,MGS21,CC Geometry 1 of 2,70, ,70,1,0,1,,,,,,,,,
Course,1,2016,30Q258,PPS83,PHYS ED,80, ,80,0.5,0,0.5,,,,,,,,,
Course,1,2016,30Q258,SCS21,CHEMISTRY 1 OF 2,67, ,67,1,0,1,,,,,,,,,
Course,1,2016,30Q258,SCS21QL,CHEMISTRY LAB 1 OF 2,F, ,55,0,0,0,,,,,,,,,
Course,1,2016,30Q258,SQS11T,Engineering Design P,74, ,74,1,0,1,71.84615385,6.5,6.5,6.5,,,,,
Course,2,2015,30Q258,ANS21,STUDIO ART I 1 of 2,78, ,78,1,0,1,,,,,,,,,
Course,2,2015,30Q258,EES83,ENGLISH 10 1 OF 2,70, ,70,1,0,1,,,,,,,,,
Course,2,2015,30Q258,EES84,ENGLISH 10 2 OF 2,70, ,70,1,0,1,,,,,,,,,
Course,2,2015,30Q258,MES22,INTEGRATED ALGEBRA 2,72, ,72,1,0,1,,,,,,,,,
Course,2,2015,30Q258,MQS11P,Math Lab,CR,*,,0,0,0,,,,,,,,,
Course,2,2015,30Q258,PHS22,HEALTH 2 of 2,74, ,74,0.5,0,0.5,,,,,,,,,
Course,2,2015,30Q258,PPS82,PHYS ED,80, ,80,0.5,0,0.5,,,,,,,,,
Course,2,2015,30Q258,RZS21T,WORK BASED LEARNING ,89, ,89,1,0,1,,,,,,,,,
Course,2,2015,30Q258,SLS22,LIVING ENV 2 OF 2,77, ,77,1,0,1,,,,,,,,,
Course,2,2015,30Q258,SLS22QL,LIVING ENV LAB 2 OF ,CR,*,,0,0,0,76.14285714,7,7,7,,,,,
Course,1,2015,30Q258,EES81,ENGLISH 9 1 OF 2,73, ,73,1,0,1,,,,,,,,,
Course,1,2015,30Q258,EES82,ENGLISH 9 2 OF 2,73, ,73,1,0,1,,,,,,,,,
Course,1,2015,30Q258,GAS21,Freshman Seminar,CR,*,,0,0,0,,,,,,,,,
Course,1,2015,30Q258,MES21,INTEGRATED ALGEBRA 1,67, ,67,1,0,1,,,,,,,,,
Course,1,2015,30Q258,MKS11,COMPUTER PROGRAMMING,84, ,84,1,0,1,,,,,,,,,
Course,1,2015,30Q258,PHS21,HEALTH 1 of 2,80, ,80,0.5,0,0.5,,,,,,,,,
Course,1,2015,30Q258,PPS81,PHYS ED,83, ,83,0.5,0,0.5,,,,,,,,,
Course,1,2015,30Q258,SLS21,LIVING ENV 1 OF 2,70, ,70,1,0,1,,,,,,,,,
Course,1,2015,30Q258,SLS21QL,LIVING ENV 1 LAB 1 O,NC,*,,0,0,0,,,,,,,,,
Course,1,2015,30Q258,SQS21T,ENGINEERING FOUNDATI,70, ,70,1,0,1,74.07142857,7,7,7,,,,,
Exam  ,2,2017,30Q258,HXRUE ,USHIST REG JUNE,98, ,98,0,0,0,,,,,,,,,
Exam  ,2,2017,30Q258,SXRUE ,PHSET ES R JUN,71, ,71,0,0,0,,0,0,0,,,,,
Exam  ,1,2017,30Q258,MXRCR ,CC ALGEBRA I REG JAN,72, ,72,0,0,0,,0,0,0,,,,,
Exam  ,2,2016,30Q258,EXRCE ,CC ELA REG JUN,97, ,97,0,0,0,,,,,,,,,
Exam  ,2,2016,30Q258,HXRGE ,GLOB HIST REG JUN,92, ,92,0,0,0,,,,,,,,,
Exam  ,2,2016,30Q258,MXRKE ,CC GEOMETRY REG JUN,64, ,64,0,0,0,,,,,,,,,
Exam  ,2,2016,30Q258,SXRXE ,CHEMISTRY R JUNE,45, ,45,0,0,0,,0,0,0,,,,,
Exam  ,2,2015,30Q258,SXRKE ,LIVENVIR R JUNE,88, ,88,0,0,0,,0,0,0,208771592,54,50.5,72.66666667,54
Course,1,2019,30Q258,EES81,ENGLISH 9 1 OF 2,88, ,88,1,7,1,,,,,,,,,
Course,1,2019,30Q258,EES82,ENGLISH 9 2 OF 2,88, ,88,1,7,1,,,,,,,,,
Course,1,2019,30Q258,MES41,CC ALGEBRA 1 OF 4,92, ,92,1,7,1,,,,,,,,,
Course,1,2019,30Q258,MES42,CC ALGEBRA 2 OF 4,92, ,92,1,7,1,,,,,,,,,
Course,1,2019,30Q258,PHS21,HEALTH 1 of 2,75, ,75,0.5,7,0.5,,,,,,,,,
Course,1,2019,30Q258,PPS81,PHYS ED,94, ,94,0.5,7,0.5,,,,,,,,,
Course,1,2019,30Q258,SLS21,LIVING ENV 1 OF 2,88, ,88,1,7,1,,,,,,,,,
Course,1,2019,30Q258,SLS21QL,LIVING ENV 1 LAB 1 O,P,*,,0,7,0,,,,,,,,,
Course,1,2019,30Q258,SQS21T,ENGINEERING FOUNDATI,96, ,96,1,7,1,89.78571429,7,7,7,221036437,7,7,89.78571429,7
Course,1,2019,30Q258,EES81,ENGLISH 9 1 OF 2,90, ,90,1,13,1,,,,,,,,,
Course,1,2019,30Q258,EES82,ENGLISH 9 2 OF 2,90, ,90,1,13,1,,,,,,,,,
Course,1,2019,30Q258,FSS61,SPANISH I  1 OF 2,90, ,90,1,13,1,,,,,,,,,
Course,1,2019,30Q258,MGS21,GEOMETRY 1 OF 2,87, ,87,1,13,1,,,,,,,,,
Course,1,2019,30Q258,PHS21,HEALTH 1 of 2,95, ,95,0.5,13,0.5,,,,,,,,,
Course,1,2019,30Q258,PPS81,PHYS ED,100, ,100,0.5,13,0.5,,,,,,,,,
Course,1,2019,30Q258,SQS21T,ENGINEERING FOUNDATI,89, ,89,1,13,1,,,,,,,,,
Course,1,2019,30Q258,SWS21X,AP Environmental Sci,78, ,78,1,13,1,,,,,,,,,
Course,1,2019,30Q258,SWS21XL,AP Environmental Sci,P,*,,0,13,0,88.78571429,7,7,7,,,,,
Course,1,2018,25Q294,HUN11A,US HISTORY,96, ,96,2,13,2,,,,,,,,,
Course,1,2018,25Q294,MEN11A,ALGEBRA,88, ,88,2,13,2,,,,,,,,,
Course,1,2018,25Q294,SLN11A,LIVING ENV,88, ,88,2,13,2,,,,,,,,,
Course,1,2018,25Q294,SLN11AL,LIVING ENV LAB,P,*,,0,13,0,90.66666667,6,6,6,,,,,
Exam  ,1,2018,25Q294,HXRUE ,USHIST REG,94, ,94,0,13,0,,,,,,,,,
Exam  ,1,2018,25Q294,MXRCE ,CC ALGEBRA I REG JUN,81, ,81,0,13,0,,,,,,,,,
Exam  ,1,2018,25Q294,SXRKE ,LIVENVIR R,81, ,81,0,13,0,,0,0,0,217990290,13,13,89.65384615,13
Course,1,2019,30Q258,EES81,ENGLISH 9 1 OF 2,86, ,86,1,7,1,,,,,,,,,
Course,1,2019,30Q258,EES82,ENGLISH 9 2 OF 2,86, ,86,1,7,1,,,,,,,,,
Course,1,2019,30Q258,MES41,CC ALGEBRA 1 OF 4,87, ,87,1,7,1,,,,,,,,,
Course,1,2019,30Q258,MES42,CC ALGEBRA 2 OF 4,87, ,87,1,7,1,,,,,,,,,
Course,1,2019,30Q258,PHS21,HEALTH 1 of 2,90, ,90,0.5,7,0.5,,,,,,,,,
Course,1,2019,30Q258,PPS81,PHYS ED,97, ,97,0.5,7,0.5,,,,,,,,,
Course,1,2019,30Q258,SLS21,LIVING ENV 1 OF 2,78, ,78,1,7,1,,,,,,,,,
Course,1,2019,30Q258,SLS21QL,LIVING ENV 1 LAB 1 O,P,*,,0,7,0,,,,,,,,,
Course,1,2019,30Q258,SQS21T,ENGINEERING FOUNDATI,90, ,90,1,7,1,86.78571429,7,7,7,223064361,7,7,86.78571429,7
Course,1,2019,30Q258,AUS21,Digital Art 1 of 2,70, ,70,0.5,0,0.5,,,,,,,,,
Course,1,2019,30Q258,EES85,ENGLISH 11 1 OF 2,65, ,65,1,0,1,,,,,,,,,
Course,1,2019,30Q258,HGS41,GLOBAL STUDIES 9 1 O,76, ,76,1,0,1,,,,,,,,,
Course,1,2019,30Q258,HGS42,GLOBAL STUDIES 9 2 O,76, ,76,1,0,1,,,,,,,,,
Course,1,2019,30Q258,MGS21,GEOMETRY 1 OF 2,75, ,75,1,0,1,,,,,,,,,
Course,1,2019,30Q258,PPS83,PHYS ED,97, ,97,0.5,0,0.5,,,,,,,,,
Course,1,2019,30Q258,RVS21T,Engineering in the W,79, ,79,1,0,1,,,,,,,,,
Course,1,2019,30Q258,SCS21,CHEMISTRY 1 OF 2,65, ,65,1,0,1,,,,,,,,,
Course,1,2019,30Q258,SCS21QL,CHEMISTRY LAB 1 OF 2,P,*,,0,0,0,74.21428571,7,7,7,,,,,
Course,2,2018,30Q258,EES83,ENGLISH 10 1 OF 2,81, ,81,1,0,1,,,,,,,,,
Course,2,2018,30Q258,EES84,ENGLISH 10 2 OF 2,81, ,81,1,0,1,,,,,,,,,
Course,2,2018,30Q258,MES43,INTEGRATED ALGEBRA 3,77, ,77,1,0,1,,,,,,,,,
Course,2,2018,30Q258,MES44,INTEGRATED ALGEBRA 4,77, ,77,1,0,1,,,,,,,,,
Course,2,2018,30Q258,PHS22,HEALTH 2 of 2,68, ,68,0.5,0,0.5,,,,,,,,,
Course,2,2018,30Q258,PPS82,PHYS ED,99, ,99,0.5,0,0.5,,,,,,,,,
Course,2,2018,30Q258,SLS22,LIVING ENV 2 OF 2,75, ,75,1,0,1,,,,,,,,,
Course,2,2018,30Q258,SLS22QL,LIVING ENV LAB 2 OF ,P,*,,0,0,0,,,,,,,,,
Course,2,2018,30Q258,SQS22T,ENGINEERING FOUNDATI,74, ,74,1,0,1,78.35714286,7,7,7,,,,,
Course,1,2018,30Q258,EES81,ENGLISH 9 1 OF 2,76, ,76,1,0,1,,,,,,,,,
Course,1,2018,30Q258,EES82,ENGLISH 9 2 OF 2,76, ,76,1,0,1,,,,,,,,,
Course,1,2018,30Q258,MES41,INTEGRATED ALGEBRA 1,90, ,90,1,0,1,,,,,,,,,
Course,1,2018,30Q258,MES42,INTEGRATED ALGEBRA 2,90, ,90,1,0,1,,,,,,,,,
Course,1,2018,30Q258,PHS21,HEALTH 1 of 2,79, ,79,0.5,0,0.5,,,,,,,,,
Course,1,2018,30Q258,PPS81,PHYS ED,96, ,96,0.5,0,0.5,,,,,,,,,
Course,1,2018,30Q258,SLS21,LIVING ENV 1 OF 2,83, ,83,1,0,1,,,,,,,,,
Course,1,2018,30Q258,SLS21QL,LIVING ENV 1 LAB 1 O,P,*,,0,0,0,,,,,,,,,
Course,1,2018,30Q258,SQS21T,ENGINEERING FOUNDATI,82, ,82,1,0,1,83.5,7,7,7,,,,,
Course,1,2017,24Q073,FSN31A,SPANISH I,86, ,86,2,0,2,86,2,2,2,,,,,
Exam  ,2,2018,30Q258,MXRCE ,CC ALGEBRA I REG JUN,72,*,72,0,0,0,,,,,,,,,
Exam  ,2,2018,30Q258,SXRKE ,LIVENVIR R JUNE,62,*,62,0,0,0,,0,0,0,,,,,
Exam  ,1,2017,24Q073,FX2SE ,SPAN PROF,82, ,82,0,0,0,,0,0,0,220272256,23,23,79.32608696,23
Course,2,2018,30Q258,MCS41U,MAT 201 - Calculus I,F, ,55,1,0,0,,,,,,,,,
Course,2,2018,30Q258,TQS11U07,MAE 107 - Manufactur,A, ,95,1,0,1,,,,,,,,,
Course,2,2018,30Q258,TQS21UCA,MAE110 - Cicuits Ana,C+, ,78,1,0,1,76,3,2,3,,,,,
Course,1,2018,30Q258,MPS11U,MAT 200 Precalc,C, ,75,1,0,1,,,,,,,,,
Course,1,2018,30Q258,SDS11U,SCP 101 - Topics in ,B-, ,83,1,0,1,,,,,,,,,
Course,1,2018,30Q258,TCS11U,MAE100 Intro to Auto,A, ,95,1,0,1,84.33333333,3,3,3,,,,,
Course,2,2017,30Q258,CGS21,Intro to Theater,96, ,96,1,0,1,,,,,,,,,
Course,2,2017,30Q258,EWS11U,ENG 259 Technical Wr,A-, ,93,1,0,1,,,,,,,,,
Course,2,2017,30Q258,HVS11,PART IN GOVT,82, ,82,1,0,1,,,,,,,,,
Course,2,2017,30Q258,PPS88,PHYS ED,96, ,96,0.5,0,0.5,,,,,,,,,
Course,2,2017,30Q258,RQS44T,CDOS Career Studies ,92, ,92,0.5,0,0.5,91.25,4,4,4,,,,,
Course,1,2017,30Q258,EES87U,ENG 101 English 12 1,B+, ,88,1,0,1,,,,,,,,,
Course,1,2017,30Q258,HES11,ECONOMICS,87, ,87,1,0,1,,,,,,,,,
Course,1,2017,30Q258,MQS11S,MAT 115 Skills Lab,P,*,,0,0,0,,,,,,,,,
Course,1,2017,30Q258,MQS11U,MAT 115,C, ,75,1,0,1,,,,,,,,,
Course,1,2017,30Q258,PPS87,PHYS ED,97, ,97,0.5,0,0.5,,,,,,,,,
Course,1,2017,30Q258,RQS43T,CDOS Career Studies ,83, ,83,0.5,0,0.5,,,,,,,,,
Course,1,2017,30Q258,SKS21,Science of Robotics,100, ,100,0.5,0,0.5,,,,,,,,,
Course,1,2017,30Q258,SPS21,PHYSICS  1 OF 2,75, ,75,1,0,1,,,,,,,,,
